timestamp,epoch,batch,loss
2025-08-01 15:42:35,21,600,0.2068
2025-08-01 15:42:43,21,700,0.1841
2025-08-01 15:42:51,21,800,0.1808
2025-08-01 15:42:59,21,900,0.1804
2025-08-01 15:43:07,21,1000,0.1793
2025-08-01 15:43:15,21,1100,0.1798
2025-08-01 15:43:23,21,1200,0.1801
2025-08-01 15:43:31,21,1300,0.1797
2025-08-01 15:43:39,21,1400,0.1793
2025-08-01 15:43:47,21,1500,0.1799
2025-08-01 15:43:55,21,1600,0.1795
2025-08-01 15:44:03,21,1700,0.1793
2025-08-01 15:44:10,21,1800,0.1796
2025-08-01 15:44:18,21,1900,0.1795
2025-08-01 15:44:26,21,2000,0.1798
2025-08-01 15:44:34,21,2100,0.18
2025-08-01 15:44:42,21,2200,0.18
2025-08-01 15:44:50,21,2300,0.1803
2025-08-01 15:44:58,21,2400,0.1792
2025-08-01 15:45:06,21,2500,0.1797
2025-08-01 15:45:14,22,100,0.18
2025-08-01 15:45:22,22,200,0.1795
2025-08-01 15:45:30,22,300,0.1792
2025-08-01 15:45:38,22,400,0.1803
2025-08-01 15:45:46,22,500,0.1798
2025-08-01 15:45:54,22,600,0.1798
2025-08-01 15:46:02,22,700,0.2152
2025-08-01 15:46:10,22,800,0.1855
2025-08-01 15:46:17,22,900,0.1807
2025-08-01 15:46:25,22,1000,0.1798
2025-08-01 15:46:33,22,1100,0.1797
2025-08-01 15:46:41,22,1200,0.1795
2025-08-01 15:46:49,22,1300,0.1793
2025-08-01 15:46:57,22,1400,0.1793
2025-08-01 15:47:05,22,1500,0.1793
2025-08-01 15:47:13,22,1600,0.1789
2025-08-01 15:47:21,22,1700,0.1791
2025-08-01 15:47:29,22,1800,0.1787
2025-08-01 15:47:37,22,1900,0.1794
2025-08-01 15:47:45,22,2000,0.1794
2025-08-01 15:47:53,22,2100,0.1792
2025-08-01 15:48:01,22,2200,0.1793
2025-08-01 15:48:09,22,2300,0.1795
2025-08-01 15:48:17,22,2400,0.1795
2025-08-01 15:48:25,22,2500,0.1799
2025-08-01 15:48:33,23,100,0.1796
2025-08-01 15:48:41,23,200,0.1795
2025-08-01 15:48:48,23,300,0.1785
2025-08-01 15:48:56,23,400,0.1795
2025-08-01 15:49:04,23,500,0.1793
2025-08-01 15:49:12,23,600,0.1797
2025-08-01 15:49:20,23,700,0.1792
2025-08-01 15:49:28,23,800,0.1789
2025-08-01 15:49:36,23,900,0.2058
2025-08-01 15:49:44,23,1000,0.1843
2025-08-01 15:49:52,23,1100,0.1801
2025-08-01 15:50:00,23,1200,0.1796
2025-08-01 15:50:08,23,1300,0.1789
2025-08-01 15:50:16,23,1400,0.1794
2025-08-01 15:50:24,23,1500,0.1788
2025-08-01 15:50:32,23,1600,0.1785
2025-08-01 15:50:40,23,1700,0.1795
2025-08-01 15:50:48,23,1800,0.1787
2025-08-01 15:50:55,23,1900,0.1793
2025-08-01 15:51:03,23,2000,0.1785
2025-08-01 15:51:11,23,2100,0.1793
2025-08-01 15:51:19,23,2200,0.1784
2025-08-01 15:51:27,23,2300,0.1788
2025-08-01 15:51:35,23,2400,0.1792
2025-08-01 15:51:43,23,2500,0.179
2025-08-01 15:51:51,24,100,0.1791
2025-08-01 15:51:59,24,200,0.1787
2025-08-01 15:52:07,24,300,0.1787
2025-08-01 15:52:15,24,400,0.1791
2025-08-01 15:52:23,24,500,0.1788
2025-08-01 15:52:31,24,600,0.1794
2025-08-01 15:52:39,24,700,0.1789
2025-08-01 15:52:47,24,800,0.1791
2025-08-01 15:52:55,24,900,0.1784
2025-08-01 15:53:03,24,1000,0.179
2025-08-01 15:53:11,24,1100,0.1983
2025-08-01 15:53:19,24,1200,0.1825
2025-08-01 15:53:26,24,1300,0.18
2025-08-01 15:53:34,24,1400,0.1786
2025-08-01 15:53:42,24,1500,0.179
2025-08-01 15:53:50,24,1600,0.1783
2025-08-01 15:53:58,24,1700,0.1785
2025-08-01 15:54:06,24,1800,0.1796
2025-08-01 15:54:14,24,1900,0.1788
2025-08-01 15:54:22,24,2000,0.1791
2025-08-01 15:54:30,24,2100,0.1784
2025-08-01 15:54:38,24,2200,0.1783
2025-08-01 15:54:46,24,2300,0.1785
2025-08-01 15:54:54,24,2400,0.1788
2025-08-01 15:55:02,24,2500,0.1783
2025-08-01 15:55:10,25,100,0.1786
2025-08-01 15:55:18,25,200,0.1787
2025-08-01 15:55:26,25,300,0.179
2025-08-01 15:55:34,25,400,0.1792
2025-08-01 15:55:42,25,500,0.1793
2025-08-01 15:55:50,25,600,0.1785
2025-08-01 15:55:58,25,700,0.1786
2025-08-01 15:56:05,25,800,0.179
2025-08-01 15:56:13,25,900,0.1789
